imdb_id,title,year,title_year,plot,imdb_rating,tomatometer,metascore,avg_rating,f1_skepticism,f1_serenity,f1_fear,f1_disgust,f1_solidarity,f1_elation,f1_envy,f1_puzzlement,f1_recklessness,f1_loyalty,f1_trust,f1_sadness,f1_shame,f1_catharsis,f1_unease,f1_introspection,f1_excitement,f1_riskiness,f1_mischief,f1_enlightenment,f1_love,f1_tension,f1_sarcasm,f1_frustration,f1_longing,f1_awe,f1_defiance,f1_amusement,f1_vulnerability,f1_surprise,f1_compassion,f1_resentment,f1_triumph,f1_happiness,f1_acceptance,f1_bravery,f1_hope,f1_conflict,f1_exhilaration,f1_inspiration,f1_curiosity,f1_regret,f1_nostalgia,f1_irony,f1_despair,f1_resignation,f1_closeness,f1_adrenaline,f1_belonging,f1_anger,plot_feelings,f2_skepticism,f2_serenity,f2_fear,f2_disgust,f2_solidarity,f2_elation,f2_envy,f2_puzzlement,f2_recklessness,f2_loyalty,f2_trust,f2_sadness,f2_shame,f2_catharsis,f2_unease,f2_introspection,f2_excitement,f2_riskiness,f2_mischief,f2_enlightenment,f2_love,f2_tension,f2_sarcasm,f2_frustration,f2_longing,f2_awe,f2_defiance,f2_amusement,f2_vulnerability,f2_surprise,f2_compassion,f2_resentment,f2_triumph,f2_happiness,f2_acceptance,f2_bravery,f2_hope,f2_conflict,f2_exhilaration,f2_inspiration,f2_curiosity,f2_regret,f2_nostalgia,f2_irony,f2_despair,f2_resignation,f2_closeness,f2_adrenaline,f2_belonging,f2_anger,gpt_feelings,f3_skepticism,f3_serenity,f3_fear,f3_disgust,f3_solidarity,f3_elation,f3_envy,f3_puzzlement,f3_recklessness,f3_loyalty,f3_trust,f3_sadness,f3_shame,f3_catharsis,f3_unease,f3_introspection,f3_excitement,f3_riskiness,f3_mischief,f3_enlightenment,f3_love,f3_tension,f3_sarcasm,f3_frustration,f3_longing,f3_awe,f3_defiance,f3_amusement,f3_vulnerability,f3_surprise,f3_compassion,f3_resentment,f3_triumph,f3_happiness,f3_acceptance,f3_bravery,f3_hope,f3_conflict,f3_exhilaration,f3_inspiration,f3_curiosity,f3_regret,f3_nostalgia,f3_irony,f3_despair,f3_resignation,f3_closeness,f3_adrenaline,f3_belonging,f3_anger,backdrop_path,overview,popularity,poster_path,tagline,genres
tt0053221,Rio Bravo,1959,Rio Bravo (1959),"Sheriff John T. Chance has his hands full after arresting Joe Burdette for murder. He knows that Burdette's brother Nathan, a powerful rancher, will go to any lengths to get him out of jail. Chance's good friend Pat Wheeler offers to help but within 20 minutes of making the offer is gunned down in the street, shot in the back. That leaves his elderly deputy Stumpy, the town drunk Dude - once a deputy and a pretty good shot when he was sober - and a young hand, Colorado, who used to work for Wheeler. Nathan Burdette meanwhile has a couple of dozen men at his disposal. Chance does his best to prepare all the while romancing a pretty gambler who goes by the name of Feathers.",80,96.0,93.0,87.25,0.004065041,0.004065041,0.020325203,0.020325203,0.166666667,0.097560976,0.085365854,0.004065041,0.008130081,0.06097561,0.130081301,0.016260163,0.048780488,0.0,0.069105691,0.008130081,0.077235772,0.073170732,0.008130081,0.0,0.020325203,0.117886179,0.012195122,0.056910569,0.008130081,0.085365854,0.004065041,0.142276423,0.024390244,0.085365854,0.032520325,0.052845528,0.008130081,0.032520325,0.020325203,0.073170732,0.048780488,0.040650407,0.008130081,0.081300813,0.040650407,0.052845528,0.020325203,0.024390244,0.004065041,0.008130081,0.182926829,0.0,0.004065041,0.394308943,"tension, irony, bravery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"belonging,bravery,triumph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,/oVNwhjMRXgzATvuiJ8K5a77LqiZ.jpg,"The sheriff of a small town in southwest Texas must keep custody of a murderer whose brother, a powerful rancher, is trying to help him escape. After a friend is killed trying to muster support for him, he and his deputies must find a way to hold out against the rancher's hired guns until the marshal arrives. In the meantime, matters are complicated by the presence of a young gunslinger - and a mysterious beauty who just came in on the last stagecoach.",25.18,/4gI4KKmoi0d3yfsF71YU3S0I5t8.jpg,They fought back to back... No quarter given... No quarter asked... No way in... No way out... of Rio Bravo!,Western
tt0086200,Risky Business,1983,Risky Business (1983),"A suburban Chicago teenager's parents leave on vacation, and he cuts loose. An unauthorised trip in his father's Porsche means a sudden need for lots of money, which he raises in a creative way.",68,93.0,75.0,76.0,0.0,0.0,0.067264574,0.004484305,0.067264574,0.071748879,0.080717489,0.0,0.013452915,0.00896861,0.143497758,0.004484305,0.044843049,0.0,0.062780269,0.013452915,0.035874439,0.439461883,0.022421525,0.00896861,0.022421525,0.049327354,0.053811659,0.058295964,0.02690583,0.080717489,0.022421525,0.161434978,0.02690583,0.103139013,0.022421525,0.067264574,0.004484305,0.035874439,0.0,0.031390135,0.080717489,0.022421525,0.0,0.02690583,0.044843049,0.035874439,0.013452915,0.040358744,0.004484305,0.004484305,0.004484305,0.0,0.01793722,0.34529148,"mischief, surprise, conflict",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"mischief,irony,recklessness",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/7PP28rV67UcIPlcWymGIcdcwCau.jpg,"Meet Joel Goodson, an industrious, college-bound 17-year-old and a responsible, trustworthy son. However, when his parents go away and leave him home alone in the wealthy Chicago suburbs with the Porsche at his disposal he quickly decides he has been good for too long and it is time to enjoy himself. After an unfortunate incident with the Porsche Joel must raise some cash, in a risky way.",16.557,/82KOHShH9raGhkcAN3TztVjqjj3.jpg,"Time of your life, Huh Kid.","Romance, Comedy, Drama"
tt0098206,Road House,1989,Road House (1989),"Serene and laconic, yet powerful and lethal, Dalton is an expert in martial arts and the best professional bouncer in the business. With such a reputation, Dalton is summoned in a small town in Missouri to clean up the sleazy bar called The Double Deuce from the troublemakers who terrorize the customers, without knowing, however, that the villainous local entrepreneur, Brad Wesley, wants things to remain unchanged. As Dalton cleans up the nightclub, and with it, the town from Wesley's hired goons, a deep wound from a knife will inspire a passionate affair with local Dr. Elizabeth ""Doc"" Clay. Now, the corrupt Wesley has enough reasons to take Dalton out of the way, nevertheless, the bouncer has the final say.",67,44.0,36.0,53.5,0.003174603,0.003174603,0.034920635,0.00952381,0.041269841,0.015873016,0.028571429,0.006349206,0.0,0.003174603,0.063492063,0.0,0.034920635,0.0,0.019047619,0.006349206,0.025396825,0.019047619,0.466666667,0.012698413,0.006349206,0.034920635,0.003174603,0.015873016,0.0,0.050793651,0.006349206,0.152380952,0.003174603,0.085714286,0.00952381,0.019047619,0.006349206,0.025396825,0.003174603,0.015873016,0.034920635,0.034920635,0.0,0.00952381,0.006349206,0.015873016,0.015873016,0.015873016,0.003174603,0.0,0.012698413,0.006349206,0.0,0.187301587,"irony, surprise, bravery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"conflict,bravery,excitement",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/zUri86fWhQppLN0R3XMOMdryrCu.jpg,"The Double Deuce is the meanest, loudest and rowdiest bar south of the Mason-Dixon Line, and Dalton has been hired to clean it up. He might not look like much, but the Ph.D.-educated bouncer proves he's more than capable -- busting the heads of troublemakers and turning the roadhouse into a jumping hot-spot. But Dalton's romance with the gorgeous Dr. Clay puts him on the bad side of cutthroat local big shot Brad Wesley.",15.496,/60VHW8heV11uLSCnkjk6iGRQatA.jpg,"Dalton lives like a loner, fights like a professional. And loves like there's no tomorrow.","Action, Thriller"
tt0215129,Road Trip,2000,Road Trip (2000),"Josh and Tiffany have been together since they were kids. ENTER Beth, a sexy blonde going to college with Josh. One night, Josh and Beth hook up and make a videotape the same day that Josh plans to mail a video to Tiffany of him talking about college life. The wrong tape gets sent, forcing Josh, along with a few pals, to go to Austin, where Tiffany is, and stop her from seeing the tape. Full of laughs, you'll be sure to enjoy Road Trip.",65,57.0,55.0,60.5,0.002680965,0.0,0.034852547,0.058981233,0.050938338,0.08847185,0.029490617,0.002680965,0.002680965,0.018766756,0.048257373,0.008042895,0.024128686,0.002680965,0.016085791,0.0,0.021447721,0.00536193,0.016085791,0.0,0.008042895,0.013404826,0.008042895,0.040214477,0.00536193,0.029490617,0.002680965,0.579088472,0.002680965,0.096514745,0.013404826,0.026809651,0.002680965,0.029490617,0.002680965,0.016085791,0.072386059,0.008042895,0.00536193,0.021447721,0.010723861,0.034852547,0.00536193,0.016085791,0.0,0.0,0.008042895,0.0,0.0,0.155495979,"mischief, surprise, irony",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"amusement,excitement,mischief",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/ghkFy6CriA1f0OPaCF67byRoazy.jpg,"From the director of the Hangover trilogy and Joker, Road Trip is a raunchy college comedy classic.  After an Ithaca college student films his one-night stand with a beautiful sorority girl, he discovers one of his friends has accidentally mailed the homemade porn tape to his girlfriend. In a frenzy, he must borrow a car and hit the road in a desperate bid to intercept the tape.  Featuring a talented cast that includes Breckin Meyer, Rachel Blanchard, Seann William Scott, Amy Smart, Fred Ward, Tom Green, Anthony Rapp, Andy Dick, and Ethan Suplee.",21.696,/jee4eY5tZprI0V18S6PXUloBzSk.jpg,The greatest college tradition of all.,"Comedy, Adventure"
tt0058530,Robinson Crusoe on Mars,1964,Robinson Crusoe on Mars (1964),"During a flight to Mars in the spaceship Mars Gravity Probe 1, Commander Christopher 'Kit' Draper and Colonel Dan McReady are forced to deviate from an asteroid and they leave their spacecraft in pods. Draper lands on the surface of the Red Planet and survives. He learns how to produce oxygen and while exploring the planet, he finds McReady dead in his crashed pod. He finds also the monkey Mona and brings the animal to the cave where he is sheltered. He learns that he can breathe the Martian air for short periods but needs also oxygen. But Mona finds water and an edible plant in the underground. .After a long period alone, Draper feels the loneliness. One day, he sees a spacecraft landing on Mars and he believes it might be the rescue team to save him. But he finds aliens working on the planet and some of them are slaves. One of them flees and stumble with Draper and he names him Friday. Now he needs to find a way to be rescued and return to Earth.",64,94.0,,79.0,0.0,0.0,0.040650407,0.0,0.024390244,0.056910569,0.089430894,0.008130081,0.0,0.024390244,0.170731707,0.008130081,0.016260163,0.0,0.024390244,0.0,0.032520325,0.032520325,0.008130081,0.0,0.016260163,0.06504065,0.024390244,0.024390244,0.0,0.105691057,0.0,0.048780488,0.024390244,0.056910569,0.016260163,0.056910569,0.024390244,0.040650407,0.008130081,0.016260163,0.089430894,0.105691057,0.0,0.048780488,0.097560976,0.032520325,0.016260163,0.0,0.016260163,0.0,0.016260163,0.0,0.008130081,0.284552846,"bravery, tension, vulnerability",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hope,curiosity,fear",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,/lT5YohuHct1YEDXf1R99RmUoQf8.jpg,"Stranded on Mars with only a monkey as a companion, an astronaut must figure out how to find oxygen, water, and food on the lifeless planet.",10.983,/kzs1HUxP1HzLNdtNQrulZOC69hR.jpg,One U.S. astronaut pitted against all the odds beyond this earth!,"Science Fiction, Adventure"
tt0093870,RoboCop,1987,RoboCop (1987),"In a violent, near-apocalyptic Detroit, evil corporation Omni Consumer Products wins a contract from the city government to privatize the police force. To test their crime-eradicating cyborgs, the company leads street cop Alex Murphy into an armed confrontation with crime lord Boddicker so they can use his body to support their untested RoboCop prototype. But when RoboCop learns of the company's nefarious plans, he turns on his masters.",76,92.0,70.0,78.5,0.013816926,0.0,0.056994819,0.022452504,0.062176166,0.018998273,0.081174439,0.001727116,0.003454231,0.018998273,0.08462867,0.020725389,0.03626943,0.003454231,0.015544041,0.008635579,0.093264249,0.041450777,0.005181347,0.001727116,0.022452504,0.067357513,0.22970639,0.020725389,0.006908463,0.107081174,0.003454231,0.21761658,0.01208981,0.119170984,0.039723661,0.074265976,0.025906736,0.034542314,0.008635579,0.034542314,0.039723661,0.04835924,0.0,0.034542314,0.020725389,0.037996546,0.006908463,0.031088083,0.037996546,0.001727116,0.005181347,0.005181347,0.003454231,0.298791019,"unease, mischief, surprise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conflict,irony",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,/vMGkly71Jm2KwHN407mxheMGUYR.jpg,"In a violent, near-apocalyptic Detroit, evil corporation Omni Consumer Products wins a contract from the city government to privatize the police force. To test their crime-eradicating cyborgs, the company leads street cop Alex Murphy into an armed confrontation with crime lord Boddicker so they can use his body to support their untested RoboCop prototype. But when RoboCop learns of the company's nefarious plans, he turns on his masters.",38.935,/hHtOgGb3NihlyRATHlKPaFApbrd.jpg,Part man. Part machine. All cop. The future of law enforcement.,"Action, Thriller, Science Fiction"
tt0054248,Rocco and His Brothers,1960,Rocco and His Brothers (1960),"Widow Rosaria moves to Milano from Lucania with four of her sons, one of whom is Rocco; the eldest son, Vincenzo, already lives in Milano. In the beginning, the family has a lot of problems, but everyone manages to find something to do. Simone is boxing, Rocco works in a dry cleaner's, and Ciro studies. Simone meets Nadia, a prostitute, and they have a stormy affair. Then after finishing his military service, Rocco begins a relationship with Nadia. A bitter feud explodes between the brothers--will it lead to murder?",82,91.0,84.0,84.75,0.014285714,0.0,0.014285714,0.028571429,0.142857143,0.128571429,0.185714286,0.0,0.0,0.085714286,0.057142857,0.057142857,0.057142857,0.0,0.071428571,0.014285714,0.042857143,0.028571429,0.014285714,0.014285714,0.114285714,0.142857143,0.014285714,0.014285714,0.0,0.128571429,0.0,0.014285714,0.014285714,0.085714286,0.042857143,0.114285714,0.0,0.028571429,0.0,0.028571429,0.171428571,0.1,0.0,0.028571429,0.014285714,0.1,0.028571429,0.014285714,0.028571429,0.0,0.057142857,0.0,0.014285714,0.228571429,"anger, unease, resentment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"longing,conflict,love",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/oc7FZ5DFRYa7wMm1q20yqljmSsm.jpg,"When a impoverished widow’s family moves to the big city, two of her five sons become romantic rivals with deadly results.",15.651,/pngL8AraChIDOiWnKF2o3S9kJzJ.jpg,DARING in its realism. STUNNING in its impact. BREATHTAKING in its scope.,"Crime, Drama, Romance"
tt0075148,Rocky,1976,Rocky (1976),"Rocky Balboa is a struggling boxer trying to make the big time, working as a debt collector for a pittance. When heavyweight champion Apollo Creed visits Philadelphia, his managers want to set up an exhibition match between Creed and a struggling boxer, touting the fight as a chance for a ""nobody"" to become a ""somebody"". The match is supposed to be easily won by Creed, but someone forgot to tell Rocky, who sees this as his only shot at the big time.",81,93.0,70.0,81.25,0.002673797,0.0,0.036096257,0.002673797,0.073529412,0.10828877,0.068181818,0.006684492,0.005347594,0.017379679,0.086898396,0.016042781,0.036096257,0.0,0.013368984,0.002673797,0.032085561,0.00802139,0.004010695,0.006684492,0.053475936,0.044117647,0.001336898,0.038770053,0.006684492,0.112299465,0.006684492,0.042780749,0.006684492,0.070855615,0.026737968,0.057486631,0.062834225,0.073529412,0.010695187,0.054812834,0.136363636,0.080213904,0.005347594,0.201871658,0.010695187,0.045454545,0.029411765,0.010695187,0.02540107,0.001336898,0.014705882,0.005347594,0.001336898,0.326203209,"irony, frustration, tension",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"hope,bravery,triumph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/kK9v1wclQxug6ZUJucD4DTaHgVF.jpg,An uneducated collector for a Philadelphia loan shark is given a once-in-a-lifetime opportunity to fight against the world heavyweight boxing champion.,42.023,/cqxg1CihGR5ge0i1wYXr4Rdeppu.jpg,His whole life was a million-to-one shot.,"Drama, Romance"
tt3748528,Rogue One: A Star Wars Story,2016,Rogue One: A Star Wars Story (2016),"All looks lost for the Rebellion against the Empire as they learn of the existence of a new super weapon, the Death Star. Once a possible weakness in its construction is uncovered, the Rebel Alliance must set out on a desperate mission to steal the plans for the Death Star. The future of the entire galaxy now rests upon its success.",78,84.0,65.0,76.25,0.01076716,0.003589053,0.061462539,0.009421265,0.077613279,0.044863167,0.057424854,0.008524002,0.001794527,0.020188425,0.104082548,0.015702109,0.036787797,0.002243158,0.048900852,0.001794527,0.098698968,0.0269179,0.014356214,0.001345895,0.024674742,0.084791386,0.02153432,0.043068641,0.00807537,0.075370121,0.270076267,0.098698968,0.008524002,0.119784657,0.013907582,0.063257066,0.017945267,0.028263795,0.008972633,0.060565276,0.31897712,0.055181696,0.005832212,0.047106326,0.0269179,0.117541498,0.059668013,0.011664424,0.015702109,0.002243158,0.009869897,0.004486317,0.007178107,0.289816061,"despair, bravery, vulnerability",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"bravery,triumph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/6t8ES1d12OzWyCGxBeDYLHoaDrT.jpg,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,33.1,/i0yw1mFbB7sNGHCs7EXZPzFkdA1.jpg,A Rebellion Built on Hope,"Action, Adventure, Science Fiction"
tt6155172,Roma,2018,Roma (2018),"Cleo is one of two domestic workers who help Antonio and Sofía take care of their four children in 1970s Mexico City. Complications soon arise when Antonio suddenly runs away with his mistress and Cleo finds out that she's pregnant. When Sofía decides to take the kids on vacation, she invites Cleo for a much-needed getaway to clear her mind and bond with the family.",77,96.0,96.0,86.5,0.003924133,0.006540222,0.019620667,0.005232178,0.046435579,0.050359712,0.030085023,0.009156311,0.000654022,0.020274689,0.06147809,0.028122956,0.010464356,0.005232178,0.017004578,0.008502289,0.022890778,0.008502289,0.011118378,0.002616089,0.030739045,0.054937868,0.001962067,0.016350556,0.006540222,0.098757358,0.003924133,0.024198823,0.0058862,0.047743623,0.048397646,0.054283846,0.010464356,0.015696534,0.0058862,0.013734467,0.046435579,0.041203401,0.003270111,0.015696534,0.015042511,0.04381949,0.022890778,0.006540222,0.009810334,0.001308044,0.054283846,0.000654022,0.003924133,0.127534336,"solidarity, tension, vulnerability",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"longing,vulnerability,nostalgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,/zl9uqCl5iUSb50sTk2BPzw6bJnU.jpg,"In 1970s Mexico City, two domestic workers help a mother of four while her husband is away for an extended period of time.",10.591,/kxZUWtJGbGqaUdXCYg2CTs8wyEc.jpg,There are periods in history that scar societies and moments in life that transform us as individuals.,Drama
tt0046250,Roman Holiday,1953,Roman Holiday (1953),"Joe Bradley is a reporter for the American News Service in Rome, a job he doesn't much like as he would rather work for what he considers a real news agency back in the States. He is on the verge of getting fired when he, sleeping in and getting caught in a lie by his boss Hennessy, misses an interview with HRH Princess Ann, who is on a goodwill tour of Europe, Rome only her latest stop. However, he thinks he may have stumbled upon a huge scoop. Princess Ann has officially called off all her Rome engagements due to illness. In reality, he recognizes the photograph of her as being the young well but simply dressed drunk woman he rescued off the street last night (as he didn't want to turn her into the police for being a vagrant), and who is still in his small studio apartment sleeping off her hangover. What Joe doesn't know is that she is really sleeping off the effects of a sedative given to her by her doctor to calm her down after an anxiety attack, that anxiety because she hates her regimented life where she has no freedom and must always do and say the politically correct things, not what is truly on her mind or in her heart. In wanting just a little freedom, she seized upon a chance opportunity to escape from the royal palace where she was staying, albeit with no money in her pockets. Joe believes he can get an exclusive interview with her without she even knowing that he's a reporter or that he's interviewing her. As Joe accompanies ""Anya Smith"" - her name as she tells him in trying to hide her true identity - around Rome on her incognito day of freedom somewhat unaware that the secret service is searching for her, along for the ride is Joe's photographer friend, Irving Radovich, who Joe has tasked with clandestinely taking photographs of her, those photos to accompany the story. As the day progresses, Joe and Ann slowly start to fall for each other. Their feelings for each other affect what both decide to do, Ann with regard to her royal duties, Joe with regard to the story, and both with regard to if there is a future for them together.",80,96.0,78.0,83.5,0.005865103,0.014662757,0.020527859,0.002932551,0.167155425,0.06744868,0.076246334,0.002932551,0.005865103,0.017595308,0.108504399,0.04398827,0.005865103,0.0,0.04398827,0.0,0.020527859,0.005865103,0.035190616,0.0,0.04398827,0.038123167,0.020527859,0.026392962,0.017595308,0.263929619,0.020527859,0.173020528,0.026392962,0.064516129,0.029325513,0.06744868,0.017595308,0.175953079,0.005865103,0.023460411,0.058651026,0.017595308,0.008797654,0.017595308,0.017595308,0.04398827,0.029325513,0.011730205,0.008797654,0.0,0.002932551,0.0,0.0,0.255131965,"love, irony, vulnerability",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"longing,love,happiness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/n0MyuZW9WJBGCYhzhfCI3d4zlRo.jpg,"Overwhelmed by her suffocating schedule, touring European princess Ann takes off for a night while in Rome. When a sedative she took from her doctor kicks in, however, she falls asleep on a park bench and is found by an American reporter, Joe Bradley, who takes her back to his apartment for safety. At work the next morning, Joe finds out Ann's regal identity and bets his editor he can get exclusive interview with her, but romance soon gets in the way.",22.102,/8lI9dmz1RH20FAqltkGelY1v4BE.jpg,Romance in romantic Rome!,"Romance, Comedy, Drama"
tt0122690,Ronin,1998,Ronin (1998),"Ronin is the Japanese word used for Samurai without a master. In this case, the Ronin are outcast specialists of every kind, whose services are available to everyone - for money. Dierdre (undoubtedly from Ireland) hires several Ronin to form a team in order to retrieve an important suitcase from a man who is about to sell it to the Russians. After the mission has been completed successfully, the suitcase immediately gets switched by a member of the team who seems to work into his own pocket. The complex net of everyone tricking everyone begins to surface slowly, and deadly...",72,70.0,67.0,70.25,0.012288786,0.001536098,0.030721966,0.006144393,0.0906298,0.039938556,0.050691244,0.012288786,0.003072197,0.013824885,0.116743472,0.003072197,0.030721966,0.0,0.024577573,0.006144393,0.224270353,0.030721966,0.026113671,0.003072197,0.010752688,0.152073733,0.010752688,0.036866359,0.00921659,0.087557604,0.003072197,0.033794163,0.001536098,0.067588326,0.00921659,0.02764977,0.006144393,0.006144393,0.00921659,0.007680492,0.015360983,0.012288786,0.0,0.029185868,0.073732719,0.089093702,0.003072197,0.007680492,0.007680492,0.001536098,0.050691244,0.007680492,0.007680492,0.182795699,"mischief, puzzlement, surprise",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tension,bravery,excitement",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/h6UcOYmiwliqG2a0hHqvPsA4n4C.jpg,"A briefcase with undisclosed contents – sought by Irish terrorists and the Russian mob – makes its way into criminals' hands. An Irish liaison assembles a squad of mercenaries, or 'ronin', and gives them the thorny task of recovering the case.",20.373,/AirrhRJjHwytOV0pdLu7YZ4DEyr.jpg,Your ally could become your enemy.,"Action, Thriller, Crime"
tt0063522,Rosemary’s Baby,1968,Rosemary's Baby (1968),"Desiring to start their family, young Catholic homemaker Rosemary Woodhouse and her struggling-actor husband Guy move into The Bramford: New York City's iconic building that brims with unpleasant stories of obscure dwellers and ghastly occurrences. The young couple is soon befriended by their eccentric next-door neighbors, Roman and Minnie and Castevet; shortly afterward, Rosemary gets pregnant. However, little by little--as the inexperienced mother becomes systematically cut off from her circle of friends--alarming hints of a sinister, well-planned conspiracy start to emerge, enfolding timid Rosemary in a shroud of suspicion and mental agony. Why is everyone so conveniently eager to help? And why is Guy allowing it?",80,97.0,96.0,88.25,0.078303426,0.006525285,0.402936378,0.029363785,0.042414356,0.053833605,0.065252855,0.013050571,0.003262643,0.034257749,0.168026101,0.016313214,0.019575856,0.0,0.181076672,0.001631321,0.187601958,0.026101142,0.021207178,0.0,0.014681892,0.292006525,0.016313214,0.079934747,0.008156607,0.135399674,0.004893964,0.084828711,0.04730832,0.189233279,0.052202284,0.073409462,0.008156607,0.039151713,0.014681892,0.034257749,0.092985318,0.032626427,0.004893964,0.034257749,0.057096248,0.061990212,0.004893964,0.027732463,0.021207178,0.001631321,0.008156607,0.001631321,0.003262643,0.324632953,"puzzlement, tension, unease",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"unease,fear",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/uC0UYhL6MUWgA6axL8Za7oqoTTa.jpg,"A young couple, Rosemary and Guy, moves into an infamous New York apartment building, known by frightening legends and mysterious events, with the purpose of starting a family.",34.702,/s8pdaHjxNPLXIA1WjSTWm00RJTz.jpg,It's not what you're expecting,"Drama, Horror, Thriller"
